ncbiID	fullName	rank	parentID
9443	Primates	order	314146
314146	Euarchontoglires	superorder	1437010
76887	Caldivirga maquilingensis	species	76886
76886	Caldivirga	genus	2267
2267	Thermoproteaceae	family	2266
2266	Thermoproteales	order	183924
360105	Campylobacter curvus 525.92	norank	200
200	Campylobacter curvus	species	194
194	Campylobacter	genus	72294
72294	Campylobacteraceae	family	213849
213849	Campylobacterales	order	29547
29547	Epsilonproteobacteria	class	68525
68525	delta/epsilon subdivisions	subphylum	1224
5476	Candida albicans	species	1535326
1535326	Candida	genus	1535325
1535325	Candida/Lodderomyces clade	norank	766764
766764	Debaryomycetaceae	family	4892
4892	Saccharomycetales	order	4891
4891	Saccharomycetes	class	147537
147537	Saccharomycotina	subphylum	716545
9615	Canis lupus familiaris	subspecies	9612
9612	Canis lupus	species	9611
9611	Canis	genus	9608
9608	Canidae	family	379584
192875	Capsaspora owczarzaki	species	192874
192874	Capsaspora	genus	127916
127916	Ichthyosporea	class	42461
42461	Opisthokonta incertae sedis	norank	33154
283909	Capitella teleta	species	51293
51293	Capitella	genus	51292
51292	Capitellidae	family	6342
6342	Capitellida	order	105387
105387	Scolecida	subclass	6341
6341	Polychaeta	class	6340
6340	Annelida	phylum	1206795
1206795	Lophotrochozoa	norank	33317
387662	Candidatus Carsonella ruddii PV	norank	114186
114186	Candidatus Carsonella ruddii	species	114185
114185	Candidatus Carsonella	genus	114403
114403	Zymobacter group	norank	28256
28256	Halomonadaceae	family	135619
135619	Oceanospirillales	order	1236
190650	Caulobacter vibrioides CB15	norank	155892
155892	Caulobacter vibrioides	species	75
75	Caulobacter	genus	76892
76892	Caulobacteraceae	family	204458
204458	Caulobacterales	order	28211
10141	Cavia porcellus	species	10140
10140	Cavia	genus	10139
10139	Caviidae	family	33550
33550	Hystricomorpha	suborder	9989
9989	Rodentia	order	314147
314147	Glires	norank	314146
46770	Cenarchaeum symbiosum	species	46769
46769	Cenarchaeum	genus	205957
205957	Cenarchaeaceae	family	205948
205948	Cenarchaeales	order	651137
651137	Thaumarchaeota	phylum	1783275
331636	Chlamydia psittaci 6BC	norank	83554
83554	Chlamydia psittaci	species	810
810	Chlamydia	genus	1113537
1113537	Chlamydia/Chlamydophila group	norank	809
809	Chlamydiaceae	family	51291
51291	Chlamydiales	order	204429
204429	Chlamydiia	class	204428
204428	Chlamydiae	phylum	1783257
1783257	PVC group	norank	2
3055	Chlamydomonas reinhardtii	species	3052
3052	Chlamydomonas	genus	3051
3051	Chlamydomonadaceae	family	3042
3042	Chlamydomonadales	order	3166
3166	Chlorophyceae	class	3041
3041	Chlorophyta	phylum	33090
718219	Chlamydia trachomatis G/9301	norank	813
813	Chlamydia trachomatis	species	810
9358	Choloepus hoffmanni	species	9357
9357	Choloepus	genus	227508
227508	Megalonychidae	family	948953
948953	Folivora	suborder	948950
948950	Pilosa	order	9348
9348	Xenarthra	superorder	9347
7719	Ciona intestinalis	species	7718
7718	Ciona	genus	7717
7717	Cionidae	family	7716
7716	Phlebobranchia	suborder	183770
183770	Enterogona	order	7713
7713	Ascidiacea	class	7712
7712	Tunicata	subphylum	7711
51511	Ciona savignyi	species	7718
443906	Clavibacter michiganensis subsp. michiganensis NCPPB 382	norank	33013
33013	Clavibacter michiganensis subsp. michiganensis	subspecies	28447
28447	Clavibacter michiganensis	species	1573
1573	Clavibacter	genus	85023
85023	Microbacteriaceae	family	85006
85006	Micrococcales	order	1760
1760	Actinobacteria	class	201174
201174	Actinobacteria	phylum	1783272
212717	Clostridium tetani E88	norank	1513
1513	Clostridium tetani	species	1485
1485	Clostridium	genus	31979
31979	Clostridiaceae	family	186802
186802	Clostridiales	order	186801
186801	Clostridia	class	1239
1239	Firmicutes	phylum	1783272
977863	Curvularia lunata m118	norank	5503
5503	Curvularia lunata	species	5502
5502	Curvularia	genus	28556
28556	Pleosporaceae	family	715340
715340	Pleosporineae	suborder	92860
92860	Pleosporales	order	451868
451868	Pleosporomycetidae	subclass	147541
147541	Dothideomycetes	class	715962
715962	dothideomyceta	norank	716546
469383	Conexibacter woesei DSM 14684	norank	191495
191495	Conexibacter woesei	species	191494
191494	Conexibacter	genus	320583
320583	Conexibacteraceae	family	588673
588673	Solirubrobacterales	order	1497346
1497346	Thermoleophilia	class	201174
5346	Coprinopsis cinerea	species	184431
184431	Coprinopsis	genus	184208
184208	Psathyrellaceae	family	5338
5338	Agaricales	order	452333
452333	Agaricomycetidae	subclass	155619
155619	Agaricomycetes	class	5302
5302	Agaricomycotina	subphylum	5204
5204	Basidiomycota	phylum	451864
309798	Coprothermobacter proteolyticus DSM 5265	norank	35786
35786	Coprothermobacter proteolyticus	species	68335
68335	Coprothermobacter	genus	2138247
2138247	Coprothermobacteraceae	family	2138246
2138246	Coprothermobacterales	order	2138243
2138243	Coprothermobacteria	class	2138240
2138240	Coprothermobacterota	phylum	2
360115	Coxiella burnetii RSA 331	norank	777
777	Coxiella burnetii	species	776
776	Coxiella	genus	118968
118968	Coxiellaceae	family	118969
118969	Legionellales	order	1236
237895	Cryptosporidium hominis	species	5806
5806	Cryptosporidium	genus	35082
35082	Cryptosporidiidae	family	423054
423054	Eimeriorina	suborder	75739
75739	Eucoccidiorida	order	5796
5796	Coccidia	subclass	1280412
1280412	Conoidasida	class	5794
5794	Apicomplexa	phylum	33630
33630	Alveolata	norank	2759
40410	Cryptococcus neoformans var. neoformans	varietas	5207
5207	Cryptococcus neoformans	species	1897064
1897064	Cryptococcus neoformans species complex	speciesgroup	5206
5206	Cryptococcus	genus	1884633
1884633	Cryptococcaceae	family	5234
5234	Tremellales	order	155616
155616	Tremellomycetes	class	5302
5807	Cryptosporidium parvum	species	5806
5116	Cryphonectria parasitica	species	5115
5115	Cryphonectria	genus	218105
218105	Cryphonectria-Endothia species complex	norank	399129
399129	Cryphonectriaceae	family	5114
5114	Diaporthales	order	222544
222544	Sordariomycetidae	subclass	147550
147550	Sordariomycetes	class	715989
715989	sordariomyceta	norank	716546
7176	Culex quinquefasciatus	species	518105
518105	Culex pipiens complex	norank	53527
53527	Culex	subgenus	7174
7174	Culex	genus	53550
53550	Culicini	tribe	43817
45157	Cyanidioschyzon merolae	species	45156
45156	Cyanidioschyzon	genus	265316
265316	Cyanidiaceae	family	265318
265318	Cyanidiales	order	2797
2797	Bangiophyceae	class	2763
2763	Rhodophyta	phylum	2759
713887	Candidatus Atelocyanobacterium thalassa	species	1453359
1453359	Candidatus Atelocyanobacterium	genus	1890450
1890450	Aphanothecaceae	family	1118
1118	Chroococcales	order	1301283
1301283	Oscillatoriophycideae	subclass	1117
7955	Danio rerio	species	7954
7954	Danio	genus	7953
7953	Cyprinidae	family	30727
30727	Cyprinoidei	suborder	7952
7952	Cypriniformes	order	186627
186627	Cypriniphysae	superorder	186626
186626	Otophysi	norank	32519
32519	Ostariophysi	subcohort	186634
186634	Otomorpha	cohort	186625
186625	Clupeocephala	norank	1489341
1489341	Osteoglossocephalai	norank	32443
32443	Teleostei	infraclass	41665
41665	Neopterygii	subclass	186623
186623	Actinopteri	class	7898
7898	Actinopterygii	superclass	117571
6669	Daphnia pulex	species	6668
6668	Daphnia	genus	77658
77658	Daphniidae	family	116561
116561	Anomopoda	infraorder	6665
6665	Cladocera	suborder	84337
84337	Diplostraca	order	116557
116557	Phyllopoda	subclass	6658
6658	Branchiopoda	class	6657
6657	Crustacea	subphylum	197562
4959	Debaryomyces hansenii	species	4958
4958	Debaryomyces	genus	766764
159087	Dechloromonas aromatica RCB	norank	259537
259537	Dechloromonas aromatica	species	73029
73029	Dechloromonas	genus	2008795
2008795	Azonexaceae	family	206389
206389	Rhodocyclales	order	28216
391774	Desulfovibrio vulgaris DP4	norank	881
881	Desulfovibrio vulgaris	species	872
872	Desulfovibrio	genus	194924
194924	Desulfovibrionaceae	family	213115
213115	Desulfovibrionales	order	28221
28221	Deltaproteobacteria	class	68525
693977	Deinococcus proteolyticus MRP	norank	55148
55148	Deinococcus proteolyticus	species	1298
1298	Deinococcus	genus	183710
183710	Deinococcaceae	family	118964
118964	Deinococcales	order	188787
188787	Deinococci	class	1297
1297	Deinococcus-Thermus	phylum	1783272
485916	Desulfofarcimen acetoxidans DSM 771	norank	58138
58138	Desulfofarcimen acetoxidans	species	2282742
2282742	Desulfofarcimen	genus	186807
186807	Peptococcaceae	family	186802
44689	Dictyostelium discoideum	species	5782
5782	Dictyostelium	genus	2058185
2058185	Dictyosteliaceae	family	2058949
2058949	Dictyosteliales	order	33083
33083	Dictyostelids	norank	142796
142796	Mycetozoa	norank	554915
554915	Amoebozoa	norank	2759
246195	Dichelobacter nodosus VCS1703A	norank	870
870	Dichelobacter nodosus	species	869
869	Dichelobacter	genus	868
868	Cardiobacteriaceae	family	135615
135615	Cardiobacteriales	order	1236
5786	Dictyostelium purpureum	species	5782
10020	Dipodomys ordii	species	10016
10016	Dipodomys	genus	38662
38662	Dipodomyinae	subfamily	10015
10015	Heteromyidae	family	1963757
1963757	Castorimorpha	suborder	9989
7227	Drosophila melanogaster	species	32351
32351	melanogaster subgroup	speciessubgroup	32346
32346	melanogaster group	speciesgroup	32341
32341	Sophophora	subgenus	7215
7215	Drosophila	genus	46877
46877	Drosophilini	tribe	43845
43845	Drosophilinae	subfamily	7214
7214	Drosophilidae	family	43746
43746	Ephydroidea	superfamily	43741
43741	Acalyptratae	norank	43738
43738	Schizophora	norank	480117
480117	Cyclorrhapha	norank	480118
480118	Eremoneura	norank	43733
43733	Muscomorpha	infraorder	7203
7203	Brachycera	suborder	7147
9371	Echinops telfairi	species	9370
9370	Echinops	genus	176113
176113	Tenrecinae	subfamily	9369
9369	Tenrecidae	family	311790
311790	Afrotheria	superorder	9347
70536	Edhazardia aedis	species	70535
70535	Edhazardia	genus	322152
322152	Culicosporidae	family	469895
269484	Ehrlichia canis str. Jake	norank	944
944	Ehrlichia canis	species	106178
106178	canis group	speciesgroup	943
943	Ehrlichia	genus	942
942	Anaplasmataceae	family	766
766	Rickettsiales	order	28211
280463	Emiliania huxleyi CCMP1516	norank	2903
2903	Emiliania huxleyi	species	2902
2902	Emiliania	genus	418966
418966	Noelaerhabdaceae	family	73020
73020	Isochrysidales	order	2830
2830	Haptophyceae	class	2759
6035	Encephalitozoon cuniculi	species	6033
6033	Encephalitozoon	genus	36734
36734	Unikaryonidae	family	6032
6032	Apansporoblastina	suborder	6029
27973	Encephalitozoon hellem	species	6033
876142	Encephalitozoon intestinalis ATCC 50506	norank	58839
58839	Encephalitozoon intestinalis	species	6033
31281	Enterocytozoon bieneusi	species	27971
27971	Enterocytozoon	genus	27970
27970	Enterocytozoonidae	family	6032
9796	Equus caballus	species	35510
35510	Equus	subgenus	9789
9789	Equus	genus	9788
9788	Equidae	family	9787
9787	Perissodactyla	order	314145
9365	Erinaceus europaeus	species	9364
9364	Erinaceus	genus	30577
30577	Erinaceinae	subfamily	9363
9363	Erinaceidae	family	9362
9362	Eulipotyphla	order	314145
511145	Escherichia coli str. K-12 substr. MG1655	norank	83333
83333	Escherichia coli K-12	norank	562
562	Escherichia coli	species	561
561	Escherichia	genus	543
543	Enterobacteriaceae	family	91347
91347	Enterobacterales	order	1236
9685	Felis catus	species	9682
9682	Felis	genus	338152
338152	Felinae	subfamily	9681
9681	Felidae	family	379583
379583	Feliformia	suborder	33554
31033	Takifugu rubripes	species	31032
31032	Takifugu	genus	31031
31031	Tetraodontidae	family	32517
32517	Tetradontoidea	superfamily	31028
31028	Tetraodontoidei	suborder	31022
31022	Tetraodontiformes	order	1489922
1489922	Eupercaria	norank	1489872
1489872	Percomorphaceae	norank	123369
123369	Euacanthomorphacea	norank	123368
123368	Acanthomorphata	norank	123367
123367	Ctenosquamata	norank	123366
123366	Eurypterygia	norank	123365
123365	Neoteleostei	norank	1489388
1489388	Euteleosteomorpha	cohort	186625
5518	Fusarium graminearum	species	569360
569360	Fusarium sambucinum species complex	speciesgroup	5506
5506	Fusarium	genus	110618
110618	Nectriaceae	family	5125
5125	Hypocreales	order	222543
222543	Hypocreomycetidae	subclass	147550
8049	Gadus morhua	species	8048
8048	Gadus	genus	8045
8045	Gadidae	family	1489845
1489845	Gadoidei	suborder	8043
8043	Gadiformes	order	1489843
1489843	Gadariae	norank	1489841
1489841	Zeiogadaria	norank	1489838
1489838	Paracanthomorphacea	norank	123368
9031	Gallus gallus	species	9030
9030	Gallus	genus	9072
9072	Phasianinae	subfamily	9005
9005	Phasianidae	family	8976
8976	Galliformes	order	1549675
1549675	Galloanserae	superorder	8825
8825	Neognathae	infraclass	8782
8782	Aves	class	436492
436492	Coelurosauria	norank	436491
436491	Theropoda	norank	436489
436489	Saurischia	norank	436486
436486	Dinosauria	norank	8492
8492	Archosauria	norank	1329799
1329799	Archelosauria	norank	32561
69293	Gasterosteus aculeatus	species	69292
69292	Gasterosteus	genus	69291
69291	Gasterosteidae	family	1490020
1490020	Gasterosteales	infraorder	8100
8100	Cottioidei	suborder	8111
8111	Perciformes	order	1489922
243231	Geobacter sulfurreducens PCA	norank	35554
35554	Geobacter sulfurreducens	species	28231
28231	Geobacter	genus	213422
213422	Geobacteraceae	family	69541
69541	Desulfuromonadales	order	28221
33072	Gloeobacter violaceus	species	33071
33071	Gloeobacter	genus	1890422
1890422	Gloeobacteraceae	family	307595
307595	Gloeobacterales	order	307596
307596	Gloeobacteria	class	1117
3847	Glycine max	species	1462606
1462606	Soja	subgenus	3846
3846	Glycine	genus	163735
163735	Phaseoleae	tribe	2233855
2233855	indigoferoid/millettioid clade	norank	2231382
2231382	NPAAA clade	norank	2231393
2231393	50 kb inversion clade	norank	3814
3814	Papilionoideae	subfamily	3803
3803	Fabaceae	family	72025
72025	Fabales	order	91835
91835	fabids	norank	71275
9593	Gorilla gorilla	species	9592
9592	Gorilla	genus	207598
207598	Homininae	subfamily	9604
9604	Hominidae	family	314295
314295	Hominoidea	superfamily	9526
9526	Catarrhini	parvorder	314293
55529	Guillardia theta	species	55528
55528	Guillardia	genus	589343
589343	Geminigeraceae	family	589342
589342	Pyrenomonadales	order	3027
3027	Cryptophyta	phylum	2759
862964	Haemophilus influenzae 10810	norank	727
727	Haemophilus influenzae	species	724
724	Haemophilus	genus	712
712	Pasteurellaceae	family	135625
135625	Pasteurellales	order	1236
309800	Haloferax volcanii DS2	norank	2246
2246	Haloferax volcanii	species	2251
2251	Haloferax	genus	1644056
1644056	Haloferacaceae	family	1644055
1644055	Haloferacales	order	183963
183963	Halobacteria	class	2290931
2290931	Stenosarchaea group	norank	28890
6412	Helobdella robusta	species	6411
6411	Helobdella	genus	6407
6407	Glossiphoniidae	family	2218738
2218738	Glossiphoniiformes	suborder	2218736
2218736	Hirudinida	order	55824
55824	Hirudinea	subclass	42113
42113	Clitellata	class	6340
13563	Heterobasidion annosum	species	256003
256003	Heterobasidion annosum species complex	norank	13562
13562	Heterobasidion	genus	40420
40420	Bondarzewiaceae	family	452342
452342	Russulales	order	355688
355688	Agaricomycetes incertae sedis	norank	155619
9606	Homo sapiens	species	9605
9605	Homo	genus	207598
160233	Ignicoccus hospitalis	species	54258
54258	Ignicoccus	genus	2272
6945	Ixodes scapularis	species	6944
6944	Ixodes	genus	426442
426442	Ixodinae	subfamily	6939
6939	Ixodidae	family	297308
297308	Ixodoidea	superfamily	6935
6935	Ixodida	order	6934
6934	Parasitiformes	superorder	6933
6933	Acari	subclass	6854
6854	Arachnida	class	6843
6843	Chelicerata	subphylum	6656
28985	Kluyveromyces lactis	species	4910
4910	Kluyveromyces	genus	4893
4893	Saccharomycetaceae	family	4892
374847	Candidatus Korarchaeum cryptofilum OPF8	norank	498846
498846	Candidatus Korarchaeum cryptofilum	species	498845
498845	Candidatus Korarchaeum	genus	51967
51967	Candidatus Korarchaeota	phylum	1783275
29883	Laccaria bicolor	species	29882
29882	Laccaria	genus	5351
5351	Tricholomataceae	family	5338
7897	Latimeria chalumnae	species	7896
7896	Latimeria	genus	7895
7895	Coelacanthidae	family	7894
7894	Coelacanthiformes	order	118072
118072	Coelacanthimorpha	norank	8287
347515	Leishmania major strain Friedlin	norank	5664
5664	Leishmania major	species	38581
38581	Leishmania major species complex	speciesgroup	38568
38568	Leishmania	subgenus	5658
5658	Leishmania	genus	1286322
1286322	Leishmaniinae	subfamily	5654
5654	Trypanosomatidae	family	5653
5653	Kinetoplastida	order	33682
33682	Euglenozoa	norank	2759
5022	Leptosphaeria maculans	species	220671
220671	Leptosphaeria maculans species complex	norank	5021
5021	Leptosphaeria	genus	34374
34374	Leptosphaeriaceae	family	715340
7918	Lepisosteus oculatus	species	7916
7916	Lepisosteus	genus	7915
7915	Lepisosteidae	family	7914
7914	Semionotiformes	order	1489100
1489100	Holostei	infraclass	41665
7209	Loa loa	species	7208
7208	Loa	genus	6296
6296	Onchocercidae	family	6295
6295	Filarioidea	superfamily	2072716
2072716	Spiruromorpha	infraorder	6274
6274	Spirurina	suborder	6236
225164	Lottia gigantea	species	72691
72691	Lottia	genus	69676
69676	Lottiidae	family	216260
216260	Lottioidea	superfamily	69675
69675	Patellogastropoda	subclass	6448
6448	Gastropoda	class	6447
6447	Mollusca	phylum	1206795
9785	Loxodonta africana	species	9784
9784	Loxodonta	genus	9780
9780	Elephantidae	family	9779
9779	Proboscidea	order	311790
9315	Notamacropus eugenii	species	1960649
1960649	Notamacropus	genus	9307
9307	Macropodidae	family	38609
38609	Diprotodontia	order	9263
9263	Metatheria	norank	32525
9544	Macaca mulatta	species	9539
9539	Macaca	genus	9528
9528	Cercopithecinae	subfamily	9527
9527	Cercopithecidae	family	314294
314294	Cercopithecoidea	superfamily	9526
148305	Pyricularia grisea	species	48558
48558	Pyricularia	genus	2528436
2528436	Pyriculariaceae	family	639021
639021	Magnaporthales	order	222544
3983	Manihot esculenta	species	3982
3982	Manihot	genus	235883
235883	Manihoteae	tribe	235631
235631	Crotonoideae	subfamily	3977
3977	Euphorbiaceae	family	3646
3646	Malpighiales	order	91835
869210	Marinithermus hydrothermalis DSM 14884	norank	186192
186192	Marinithermus hydrothermalis	species	186191
186191	Marinithermus	genus	188786
188786	Thermaceae	family	68933
68933	Thermales	order	188787
394221	Maricaulis maris MCS10	norank	74318
74318	Maricaulis maris	species	74317
74317	Maricaulis	genus	69657
69657	Hyphomonadaceae	family	204455
204455	Rhodobacterales	order	28211
717774	Marinomonas mediterranea MMB-1	norank	119864
119864	Marinomonas mediterranea	species	28253
28253	Marinomonas	genus	135620
135620	Oceanospirillaceae	family	135619
3880	Medicago truncatula	species	3877
3877	Medicago	genus	163742
163742	Trifolieae	tribe	2233839
